"Sample Name","Data File","Acquired","Location","Batch","Job Code","Sample ID","User","TWC_Substance01 Rt(min)","TWC_Substance01 AreaAbs","TWC_caffeine Rt(min)","TWC_caffeine AreaAbs","TWC_sulfadoxin Rt(min)","TWC_sulfadoxin AreaAbs","TWC_Substance02 Rt(min)","TWC_Substance02 AreaAbs","TWC_Substance03 Rt(min)","TWC_Substance03 AreaAbs","TWC_hydrodeamination product  Rt(min)","TWC_hydrodeamination product  AreaAbs","TWC_Substance04 Rt(min)","TWC_Substance04 AreaAbs","TWC_Substance05 Rt(min)","TWC_Substance05 AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product  Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product  AreaAbs","T1-EIC(+)[M+H]_caffeine Rt(min)","T1-EIC(+)[M+H]_caffeine AreaAbs","T3-EIC(+)[M+H]_sulfadoxin Rt(min)","T3-EIC(+)[M+H]_sulfadoxin AreaAbs","T3-EIC(+)[M+H]_Substance03 Rt(min)","T3-EIC(+)[M+H]_Substance03 AreaAbs","TWC_Substance06 Rt(min)","TWC_Substance06 AreaAbs","TWC_Substance07 Rt(min)","TWC_Substance07 AreaAbs","TWC_Substance08 Rt(min)","TWC_Substance08 AreaAbs","TWC_Substance09 Rt(min)","TWC_Substance09 AreaAbs","TWC_Substance10 Rt(min)","TWC_Substance10 AreaAbs","TWC_Substance11 Rt(min)","TWC_Substance11 AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product AreaAbs","T2-EIC(+)[M+H]_Substance03 Rt(min)","T2-EIC(+)[M+H]_Substance03 AreaAbs","T3-EIC(+)[M+H]_caffeine Rt(min)","T3-EIC(+)[M+H]_caffeine AreaAbs","TWC_hydrodeamination product Rt(min)","TWC_hydrodeamination product AreaAbs","T3-EIC(+)[M+H]_Substance07 Rt(min)","T3-EIC(+)[M+H]_Substance07 AreaAbs","T3-EIC(+)[M+H]_Substance08 Rt(min)","T3-EIC(+)[M+H]_Substance08 AreaAbs","T2-EIC(+)[M+H]_Substance08 Rt(min)","T2-EIC(+)[M+H]_Substance08 AreaAbs","T3-EIC(+)[M+H]_Substance06 Rt(min)","T3-EIC(+)[M+H]_Substance06 AreaAbs","TWC_Substance12 Rt(min)","TWC_Substance12 AreaAbs","TWC_Substance13 Rt(min)","TWC_Substance13 AreaAbs","T2-EIC(+)[M+H]_Substance05 Rt(min)","T2-EIC(+)[M+H]_Substance05 AreaAbs","T2-EIC(+)[M+H]_Substance09 Rt(min)","T2-EIC(+)[M+H]_Substance09 AreaAbs","T3-EIC(+)[M+H]_Substance04 Rt(min)","T3-EIC(+)[M+H]_Substance04 AreaAbs","T2-EIC(+)[M+H]_Substance06 Rt(min)","T2-EIC(+)[M+H]_Substance06 AreaAbs","T3-EIC(+)[M+H]_Substance02 Rt(min)","T3-EIC(+)[M+H]_Substance02 AreaAbs","T2-EIC(+)[M+H]_Substance02 Rt(min)","T2-EIC(+)[M+H]_Substance02 AreaAbs","T2-EIC(+)[M+H]_Substance10 Rt(min)","T2-EIC(+)[M+H]_Substance10 AreaAbs","T3-EIC(+)[M+H]_Substance09 Rt(min)","T3-EIC(+)[M+H]_Substance09 AreaAbs","T2-EIC(+)[M+H]_Substance07 Rt(min)","T2-EIC(+)[M+H]_Substance07 AreaAbs"
"O17","O17.raw","1/10/2021 3:13:19 PM","271","","YS0500302","","Yuning",0.285,64226.35737,0.348,75504.51744,0.420,62436.70009,0.328,8908.73000,0.369,64989.64441,0,0,0.398,28616.31557,0.451,116236.47216,0,0,0.352,158946.07509,0.427,37090.10874,0,0,0.493,15832.69897,0.537,152481.65963,0.602,9165.37812,0.625,19525.50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P17","P17.raw","1/10/2021 3:15:06 PM","272","","YS0500302","","Yuning",0.282,47802.68064,0.348,93778.25666,0.423,155061.20116,0.402,13886.40283,0.466,77261.46310,0,0,0.511,8364.26202,0.564,32606.72533,0,0,0.350,143477.39380,0.425,331668.37949,0,0,0.588,20084.54537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A18","A18.raw","1/10/2021 3:16:53 PM","273","","YS0500302","","Yuning",0.282,34885.60623,0.347,58416.83859,0.422,21453.68916,0.309,21397.77490,0.376,165819.19761,0,0,0.456,25741.26655,0.515,7883.39712,0,0,0.350,102069.04343,0.425,46811.06448,0,0,0.587,13187.29125,0.604,50812.05445,0.860,7176.70559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B18","B18.raw","1/10/2021 3:18:41 PM","274","","YS0500302","","Yuning",0.282,40852.12265,0.347,71924.86664,0.423,6421.70297,0.311,22817.97606,0.376,231490.16389,0,0,0.456,7574.21845,0.482,34691.63355,0,0,0.350,124326.11794,0.425,20203.17174,0,0,0.514,21420.13722,0.587,25732.79469,0.602,12341.55844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C18","C18.raw","1/10/2021 3:20:29 PM","275","","YS0500302","","Yuning",0.281,35893.99500,0.346,61036.95854,0.423,16432.52943,0.310,33128.52782,0.328,21036.13261,0,0,0.376,131391.08676,0.455,46305.65964,0,0,0.350,126368.98267,0.425,33532.56107,0,0,0.519,14168.09267,0.586,10091.01042,0.604,48386.28931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D18","D18.raw","1/10/2021 3:22:16 PM","276","","YS0500302","","Yuning",0.284,36276.78121,0.348,34753.20405,0.423,20389.32840,0.311,3199.16888,0.377,69179.36597,0,0,0.456,15744.83487,0.518,10684.47514,0,0,0.350,56654.70644,0.425,48033.03060,0,0,0.586,5924.30102,0.604,41144.35669,0.847,3806.41974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E18","E18.raw","1/10/2021 3:24:04 PM","277","","YS0500302","","Yuning",0.283,34628.97382,0.348,44225.02457,0.424,3306.86058,0.310,25238.67369,0.376,114876.07756,0,0,0.457,35076.98761,0.589,9078.45187,0,0,0.350,78155.92579,0.425,10263.99430,0,0,0.604,12505.45245,0.851,4250.13831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F18","F18.raw","1/10/2021 3:25:51 PM","278","","YS0500302","","Yuning",0.281,32681.42971,0.348,17908.95867,0.421,10410.08897,0.376,22285.18589,0.457,3718.47020,0,0,0.515,5390.30680,0.583,7277.52833,0,0,0.350,19990.48858,0.425,13005.87862,0,0,0.603,8922.47838,0.858,8541.23590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G18","G18.raw","1/10/2021 3:27:38 PM","279","","YS0500302","","Yuning",0.282,105383.20126,0.346,61681.87255,0.421,34805.37319,0.309,7782.58551,0.376,160436.65423,0,0,0.456,22899.95149,0.485,7191.15103,0,0,0.350,99464.65399,0.425,63080.42237,0,0,0.512,13642.50585,0.586,21105.23267,0.603,27262.20257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H18","H18.raw","1/10/2021 3:29:25 PM","280","","YS0500302","","Yuning",0.283,53027.48809,0.346,54943.70628,0.419,72994.80429,0.311,28626.35202,0.328,38030.93051,0,0,0.373,35701.85244,0.457,30200.34611,0,0,0.350,103791.93522,0.427,50883.13286,0,0,0.510,16930.60217,0.582,6935.25168,0.604,193542.83118,0.692,6980.33912,0.870,5621.35474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J18","J18.raw","1/10/2021 3:33:29 PM","282","","YS0500302","","Yuning",0.283,29168.91362,0.348,52334.60084,0.423,18144.65274,0.311,60682.76065,0.328,6813.87529,0,0,0.377,46291.32371,0.457,21868.39549,0,0,0.352,88522.66754,0.427,18967.68955,0,0,0.496,3608.43979,0.561,3503.98872,0.589,3943.46113,0.605,61161.44771,0.778,7761.83104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K18","K18.raw","1/10/2021 3:46:42 PM","283","","YS0500302","","Yuning",0.283,70516.21044,0.346,89364.98181,0.423,15514.78321,0.310,14252.79556,0.377,329976.47584,0,0,0.456,39422.72484,0.588,30633.94554,0,0,0.350,151386.29678,0.425,26341.00986,0,0,0.603,24582.80246,0.861,6927.98130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L18","L18.raw","1/10/2021 3:48:47 PM","284","","YS0500302","","Yuning",0.283,32366.93641,0.347,38501.90857,0.426,3013.66501,0.311,31437.66377,0.377,103361.56239,0,0,0.458,14044.93509,0.556,10262.45465,0,0,0.352,70786.77339,0.425,4855.37097,0,0,0.589,8388.60728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M18","M18.raw","1/10/2021 3:50:33 PM","285","","YS0500302","","Yuning",0.281,49235.65310,0.347,77036.32123,0.422,61359.14927,0.311,10576.72707,0.328,19134.33582,0,0,0.370,96508.52531,0.391,8673.77517,0,0,0.350,137443.87539,0.427,56645.02727,0,0,0.414,60878.43347,0.459,119754.94180,0.516,9602.22207,0.581,16525.57302,0.605,147101.79355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N18","N18.raw","1/10/2021 3:52:20 PM","286","","YS0500302","","Yuning",0.282,53075.58994,0.346,94508.33770,0.422,101950.27122,0.309,13310.47951,0.375,221293.44518,0,0,0.394,32690.79467,0.456,49607.29806,0,0,0.350,191804.62360,0.425,219598.37118,0,0,0.515,40007.49638,0.541,46287.49163,0.584,86691.46516,0.603,65767.97356,0.736,53853.42067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O18","O18.raw","1/10/2021 3:54:07 PM","287","","YS0500302","","Yuning",0.281,52156.82751,0.346,90867.67519,0.420,53044.85257,0.311,111802.30068,0.328,68749.31596,0,0,0.373,102316.50138,0.455,81181.35224,0,0,0.350,178085.16610,0.427,71965.42556,0,0,0.511,18094.92348,0.587,20275.46594,0.604,132506.55195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18","P18.raw","1/10/2021 3:55:54 PM","288","","YS0500302","","Yuning",0.282,47870.73237,0.346,89620.98701,0.422,164945.02920,0.375,116768.87545,0.457,37601.73145,0,0,0.483,8112.21496,0.518,15271.23134,0,0,0.350,148006.68886,0.425,364553.46270,0,0,0.563,35437.33707,0.586,46394.59467,0.862,6110.94498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A19","A19.raw","1/10/2021 3:57:41 PM","289","","YS0500302","","Yuning",0.283,67191.69889,0.346,105065.53476,0.422,270821.53074,0.375,16714.57502,0.507,21620.89675,0.491,11529.70335,0.554,11703.42861,0,0,0.496,6069.62514,0.350,170557.92356,0.427,514439.41194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B19","B19.raw","1/10/2021 3:59:29 PM","290","","YS0500302","","Yuning",0.284,51375.65468,0.348,70275.30525,0.423,169842.77828,0.381,19655.69581,0.669,27840.94596,0.487,9179.47236,0.701,11868.36809,0.845,4588.71164,0.493,4273.21502,0.350,119042.63284,0.427,345938.82018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C19","C19.raw","1/10/2021 4:01:17 PM","291","","YS0500302","","Yuning",0.281,55815.54167,0.345,92928.80815,0.422,100396.21853,0.301,11865.85415,0.328,109862.25354,0,0,0.378,31082.13057,0.533,5712.22846,0,0,0.350,140586.89301,0.425,211851.67280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D19","D19.raw","1/10/2021 4:03:04 PM","292","","YS0500302","","Yuning",0.281,71392.47938,0.347,105234.19936,0.422,284420.92007,0.377,22651.05477,0.511,7341.82934,0,0,0,0,0,0,0,0,0.350,166239.64745,0.425,514897.80381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E19","E19.raw","1/10/2021 4:04:50 PM","293","","YS0500302","","Yuning",0.283,68528.32205,0.346,85080.04516,0.423,103043.46193,0.375,24107.50643,0.399,25489.29573,0,0,0.489,5330.74844,0.851,6991.57119,0,0,0.350,100268.55049,0.425,218939.81608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F19","F19.raw","1/10/2021 4:06:38 PM","294","","YS0500302","","Yuning",0.282,59549.93443,0.347,63113.34343,0.422,138156.30984,0.379,19348.38898,0.489,6111.04687,0,0,0.507,7536.07018,0.556,6091.76492,0,0,0.350,98177.19279,0.427,277881.15224,0,0,0.673,4228.23008,0.830,3740.59466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668,3458.56409,0,0,0,0,0,0,0,0,0,0
"G19","G19.raw","1/10/2021 4:08:24 PM","295","","YS0500302","","Yuning",0.282,76895.55192,0.347,94002.83076,0.422,255896.92911,0.379,29183.59566,0,0,0.490,21968.97404,0,0,0,0,0.496,4756.90583,0.350,156656.56739,0.425,510860.15126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H19","H19.raw","1/10/2021 4:10:11 PM","296","","YS0500302","","Yuning",0.283,72122.84090,0.346,68408.71065,0.422,118701.34052,0.379,16463.85763,0.400,3903.78890,0,0,0.491,77779.42916,0.538,6510.27412,0,0,0.350,116392.27475,0.427,260135.64752,0,0,0.838,4654.08897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I19","I19.raw","1/10/2021 4:11:58 PM","297","","YS0500302","","Yuning",0.283,44830.96656,0.348,56813.24130,0.422,52672.23829,0.379,10614.03081,0.401,9043.17190,0.492,32454.07617,0.530,55949.65687,0.675,3988.21140,0.496,152333.82812,0.352,97351.39534,0.427,106321.19190,0,0,0.840,3820.83421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J19","J19.raw","1/10/2021 4:13:45 PM","298","","YS0500302","","Yuning",0.282,47801.56249,0.348,53210.71999,0.422,72846.70079,0.328,9542.60719,0.477,12275.74062,0,0,0.553,7890.86922,0.675,3446.94137,0,0,0.350,68821.61497,0.425,131827.58916,0,0,0.841,5595.52171,0.869,6463.53069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K19","K19.raw","1/10/2021 4:15:32 PM","299","","YS0500302","","Yuning",0.284,64330.08722,0.349,65961.40230,0.425,149578.99431,0.381,17440.12446,0.511,6252.84201,0.492,7248.71094,0.557,9072.71295,0.859,4284.09236,0.496,3745.67456,0.352,99649.63692,0.427,306561.66236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L19","L19.raw","1/10/2021 4:17:19 PM","300","","YS0500302","","Yuning",0.282,47236.39489,0.347,53950.81770,0.423,99782.81918,0.329,3272.38629,0.376,5752.67365,0,0,0.490,5999.91648,0.514,4078.38795,0,0,0.350,82711.27001,0.425,198630.10616,0,0,0.556,7976.20810,0.588,24429.60172,0.850,4019.72998,0.866,3244.64384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M19","M19.raw","1/10/2021 4:19:06 PM","301","","YS0500302","","Yuning",0.283,56899.76483,0.348,88866.45489,0.424,28415.29032,0.330,16133.06251,0.375,35195.66476,0,0,0.476,16444.95987,0.527,4056.70220,0,0,0.352,126897.68744,0.427,40487.73047,0.377,20422.66564,0.864,9972.68418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N19","N19.raw","1/10/2021 4:20:52 PM","302","","YS0500302","","Yuning",0.283,72633.15732,0.347,116862.94727,0.422,337670.55734,0.395,73009.11384,0.541,63073.51882,0,0,0.735,82848.52500,0,0,0,0,0.350,191334.04566,0.425,632685.25702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O19","O19.raw","1/10/2021 4:22:39 PM","303","","YS0500302","","Yuning",0.284,81245.69219,0.348,136900.26720,0.423,201609.00785,0.329,82484.61657,0.380,38784.84917,0,0,0.536,11359.35424,0,0,0,0,0.352,190833.73195,0.427,390235.38281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P19","P19.raw","1/10/2021 4:24:26 PM","304","","YS0500302","","Yuning",0.282,59899.04530,0.347,120691.83265,0.422,331346.20399,0.379,38783.25454,0.563,9836.73508,0,0,0.837,6853.27412,0,0,0,0,0.350,176875.25844,0.425,637946.76722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A20","A20.raw","1/10/2021 4:26:12 PM","305","","YS0500302","","Yuning",0.283,59077.44734,0.346,119960.68922,0.424,308820.50600,0.378,57522.85700,0.397,8081.32615,0,0,0.491,67686.72744,0.512,33551.80824,0,0,0.350,200413.59191,0.425,442316.47150,0,0,0.532,22279.75231,0.558,16374.32808,0.635,21521.19375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B20","B20.raw","1/10/2021 4:28:00 PM","306","","YS0500302","","Yuning",0.283,51766.62470,0.347,83343.39465,0.424,58307.82921,0.379,32985.43755,0.468,156883.40904,0,0,0.511,30738.95863,0.532,13251.96114,0,0,0.350,142385.34168,0.427,105581.39999,0,0,0.555,5208.68622,0.594,5675.14041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C20","C20.raw","1/10/2021 4:29:46 PM","307","","YS0500302","","Yuning",0.282,52058.36540,0.347,97250.47573,0.421,140873.78558,0.327,6571.71762,0.378,64801.11098,0,0,0.394,18156.79296,0.486,11212.61521,0,0,0.350,193196.67526,0.425,128551.48483,0,0,0.504,13522.34102,0.534,77142.07862,0.560,10326.83324,0.635,22323.14208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D20","D20.raw","1/10/2021 4:31:33 PM","308","","YS0500302","","Yuning",0.283,61197.92349,0.347,117323.97122,0.424,284396.20407,0.379,54745.26188,0.397,7556.61034,0,0,0.486,11942.20101,0.512,15884.11282,0,0,0.350,205350.73447,0.425,451386.39089,0,0,0.533,20415.21650,0.560,45967.76646,0.636,12777.80015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E20","E20.raw","1/10/2021 4:33:20 PM","309","","YS0500302","","Yuning",0.283,52549.48856,0.348,83055.68784,0.423,49504.41425,0.377,44296.75187,0.398,39478.84433,0,0,0.488,15835.08731,0.511,15045.81777,0,0,0.350,118580.82520,0.425,92156.03051,0,0,0.534,33802.44271,0.608,20504.69372,0.626,7588.54265,0.678,4046.81639,0.844,4728.05225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F20","F20.raw","1/10/2021 4:35:07 PM","310","","YS0500302","","Yuning",0.282,71621.57695,0.347,110849.98104,0.420,257511.12398,0.379,49101.80830,0.397,16486.91220,0,0,0.485,29768.65403,0.504,79674.47611,0,0,0.350,199566.40832,0.425,143924.20920,0,0,0.533,81683.48914,0.636,83816.31745,0.677,11089.49114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G20","G20.raw","1/10/2021 4:36:54 PM","311","","YS0500302","","Yuning",0.282,76884.75627,0.347,110106.52103,0.421,138963.95632,0.377,53541.09115,0.397,25670.40566,0,0,0.485,33736.80906,0.512,28057.90234,0,0,0.350,191229.72163,0.427,172478.63568,0,0,0.533,153343.25342,0.556,10860.10025,0.634,28904.76809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H20","H20.raw","1/10/2021 4:38:41 PM","312","","YS0500302","","Yuning",0,0,0.354,103336.41294,0.420,12674.15874,0,0,0,0,0,0,0,0,0,0,0,0,0.350,57639.71439,0.427,10397.57382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J20","J20.raw","1/10/2021 4:42:15 PM","314","","YS0500302","","Yuning",0.282,66365.08369,0.347,128285.77111,0.422,60873.18170,0.378,54195.46966,0.397,44142.61810,0,0,0.447,57477.67412,0.534,227857.65494,0,0,0.350,174308.65522,0.427,35619.65496,0,0,0.623,10546.48133,0.693,7199.86011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K20","K20.raw","1/10/2021 4:44:02 PM","315","","YS0500302","","Yuning",0.283,54360.39245,0.349,57074.45719,0.423,90508.69804,0.381,24346.09706,0.398,7359.67592,0,0,0.488,21620.37444,0.506,23970.04727,0,0,0.352,91107.17995,0.429,87948.19695,0,0,0.535,54570.53432,0.555,7630.61041,0.586,5524.61886,0.638,21367.20535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L20","L20.raw","1/10/2021 4:45:48 PM","316","","YS0500302","","Yuning",0.282,47211.50234,0.348,73815.99192,0.426,81213.54326,0.379,34405.49285,0.397,16219.92997,0,0,0.486,11850.92365,0.504,18209.32572,0,0,0.350,135134.60220,0.425,100223.90144,0,0,0.533,74086.86283,0.555,9240.46839,0.586,12420.87730,0.635,17777.44447,0.676,9567.96734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M20","M20.raw","1/10/2021 4:47:35 PM","317","","YS0500302","","Yuning",0,0,0.351,92236.20437,0.427,4961.28256,0,0,0,0,0,0,0,0,0.492,25106.36928,0,0,0.354,137628.24310,0.429,6937.51533,0,0,0.514,12233.51359,0.536,68419.24707,0.577,20439.32708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N20","N20.raw","1/10/2021 4:49:22 PM","318","","YS0500302","","Yuning",0.282,59267.35666,0.347,110821.64521,0.422,304682.62198,0.377,35153.24773,0.395,94406.55056,0,0,0.439,70223.55437,0.485,17241.35622,0,0,0.350,203595.37050,0.427,549630.33452,0,0,0.511,14125.54450,0.543,78155.56802,0.735,65118.95528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O20","O20.raw","1/10/2021 4:51:08 PM","319","","YS0500302","","Yuning",0.283,60394.28053,0.347,97354.20722,0.420,79088.27269,0.376,72615.00835,0.397,37111.06970,0,0,0.448,83627.02176,0.490,42348.78121,0,0,0.350,189828.78964,0.425,30511.42352,0,0,0.534,222604.56044,0.553,70079.68527,0.623,36121.00194,0.862,9468.38057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P20","P20.raw","1/10/2021 4:52:54 PM","320","","YS0500302","","Yuning",0.282,48350.80319,0.346,93744.42535,0.423,266847.73954,0.380,49877.47534,0.471,8578.66694,0,0,0.500,44192.81148,0.564,80424.24410,0,0,0.350,164623.86922,0.427,467351.17248,0,0,0.587,9097.02885,0.608,6505.90507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
