"Sample Name","Data File","Acquired","Location","Batch","Job Code","Sample ID","User","TWC_Substance01 Rt(min)","TWC_Substance01 AreaAbs","TWC_Substance02 Rt(min)","TWC_Substance02 AreaAbs","TWC_caffeine Rt(min)","TWC_caffeine AreaAbs","TWC_Substance03 Rt(min)","TWC_Substance03 AreaAbs","TWC_sulfadoxin Rt(min)","TWC_sulfadoxin AreaAbs","TWC_Substance04 Rt(min)","TWC_Substance04 AreaAbs","TWC_Substance05 Rt(min)","TWC_Substance05 AreaAbs","T1-EIC(+)[M+H]_caffeine Rt(min)","T1-EIC(+)[M+H]_caffeine AreaAbs","T3-EIC(+)[M+H]_sulfadoxin Rt(min)","T3-EIC(+)[M+H]_sulfadoxin AreaAbs","TWC_Substance06 Rt(min)","TWC_Substance06 AreaAbs","T3-EIC(+)[M+H]_Substance03 Rt(min)","T3-EIC(+)[M+H]_Substance03 AreaAbs","TWC_hydrodeamination product  Rt(min)","TWC_hydrodeamination product  AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product  Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product  AreaAbs","TWC_Substance07 Rt(min)","TWC_Substance07 AreaAbs","TWC_Substance08 Rt(min)","TWC_Substance08 AreaAbs","TWC_Substance09 Rt(min)","TWC_Substance09 AreaAbs","T2-EIC(+)[M+H]_Substance05 Rt(min)","T2-EIC(+)[M+H]_Substance05 AreaAbs","T2-EIC(+)[M+H]_Substance06 Rt(min)","T2-EIC(+)[M+H]_Substance06 AreaAbs","T3-EIC(+)[M+H]_Substance04 Rt(min)","T3-EIC(+)[M+H]_Substance04 AreaAbs","TWC_hydrodeamination product Rt(min)","TWC_hydrodeamination product AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product AreaAbs","T2-EIC(+)[M+H]_Substance08 Rt(min)","T2-EIC(+)[M+H]_Substance08 AreaAbs","TWC_Substance10 Rt(min)","TWC_Substance10 AreaAbs","T3-EIC(+)[M+H]_Substance05 Rt(min)","T3-EIC(+)[M+H]_Substance05 AreaAbs","TWC_Substance11 Rt(min)","TWC_Substance11 AreaAbs","T2-EIC(+)[M+H]_Substance10 Rt(min)","T2-EIC(+)[M+H]_Substance10 AreaAbs","T2-EIC(+)[M+H]_Substance09 Rt(min)","T2-EIC(+)[M+H]_Substance09 AreaAbs","T3-EIC(+)[M+H]_Substance06 Rt(min)","T3-EIC(+)[M+H]_Substance06 AreaAbs","T2-EIC(+)[M+H]_Substance07 Rt(min)","T2-EIC(+)[M+H]_Substance07 AreaAbs","T2-EIC(+)[M+H]_Substance02 Rt(min)","T2-EIC(+)[M+H]_Substance02 AreaAbs"
"J13","J13.raw","1/11/2021 1:23:10 AM","202","","YS0500303","","Yuning",0.283,42022.96123,0.477,7003.64098,0.348,30783.99622,0.556,7375.88323,0.424,24702.89132,0.855,4350.86321,0.871,3403.47709,0.352,29227.40179,0.427,50267.79639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K13","K13.raw","1/11/2021 1:24:58 AM","203","","YS0500303","","Yuning",0.283,57078.43667,0.368,25554.89669,0.347,39116.88651,0.379,20346.43988,0.423,46027.95972,0.489,5248.54019,0.507,3942.26221,0.350,56857.44918,0.425,103354.56349,0.532,4143.66703,0,0,0,0,0,0,0.556,9847.26521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L13","L13.raw","1/11/2021 1:26:45 AM","204","","YS0500303","","Yuning",0.283,40379.67754,0.378,8952.59913,0.347,44003.66308,0.489,4574.31990,0.423,48958.23827,0.527,8462.65298,0.557,7972.46536,0.350,62504.22778,0.425,113962.53303,0.589,17676.23038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M13","M13.raw","1/11/2021 1:28:33 AM","205","","YS0500303","","Yuning",0.282,48329.66684,0.329,6386.51775,0.347,65698.56396,0.470,7943.33537,0.422,30073.11425,0.492,5146.17424,0.533,4716.02883,0.350,82181.59748,0.427,39388.52885,0.866,9116.40232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N13","N13.raw","1/11/2021 1:30:20 AM","206","","YS0500303","","Yuning",0.283,67127.39889,0.330,8533.67297,0.347,74873.07928,0.381,24840.27356,0.424,151630.15442,0.488,7143.03782,0.511,5012.12080,0.352,112915.26130,0.427,313604.61257,0.543,35006.45343,0,0,0,0,0,0,0.736,27810.88954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O13","O13.raw","1/11/2021 1:32:06 AM","207","","YS0500303","","Yuning",0.283,80976.17195,0.329,103493.08120,0.346,154099.46509,0.380,37406.96783,0.423,36012.97061,0.475,10406.97306,0,0,0.350,141794.26944,0.425,80531.55472,0,0,0.375,8611.33696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P13","P13.raw","1/11/2021 1:33:54 AM","208","","YS0500303","","Yuning",0.284,68348.20150,0.331,3855.45320,0.348,104969.10592,0.475,4558.65810,0.424,157230.51704,0.546,6751.24216,0.677,5918.33654,0.352,133819.84674,0.427,294882.42394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673,3942.06685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A14","A14.raw","1/11/2021 1:35:40 AM","209","","YS0500303","","Yuning",0.283,71452.76635,0.329,296876.72909,0.346,228170.41290,0.374,35796.41433,0.424,24630.35258,0.484,14127.09226,0,0,0.350,194435.13848,0.425,26670.36785,0,0,0.377,34262.18660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B14","B14.raw","1/11/2021 1:37:29 AM","210","","YS0500303","","Yuning",0.282,41462.31906,0.328,67227.76814,0.346,116382.40325,0.485,6034.05041,0.425,20159.17406,0.525,6628.51853,0.559,3723.50835,0.350,156174.18076,0.427,31232.22237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C14","C14.raw","1/11/2021 1:39:17 AM","211","","YS0500303","","Yuning",0.283,58148.13665,0.302,35908.03994,0.347,179103.02621,0.329,196335.26085,0.425,7202.86891,0.372,16742.75544,0.485,6934.56550,0.350,184093.11434,0.425,4185.25263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,27179.74968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D14","D14.raw","1/11/2021 1:41:05 AM","212","","YS0500303","","Yuning",0.282,51696.48169,0.329,145461.62236,0.346,110868.84534,0.372,11643.02216,0.425,4482.52651,0.400,12435.33993,0.559,8677.60398,0.350,126339.75952,0.427,7418.71180,0,0,0.377,16431.02841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E14","E14.raw","1/11/2021 1:42:52 AM","213","","YS0500303","","Yuning",0.282,54075.46868,0.311,15500.43926,0.348,134746.01847,0.329,132458.79613,0.427,13021.58718,0.368,46412.06284,0.401,21462.99481,0.352,147899.09183,0.427,4788.59879,0.527,7599.15595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,13482.07534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F14","F14.raw","1/11/2021 1:44:40 AM","214","","YS0500303","","Yuning",0.282,54681.70294,0.329,113292.78495,0.347,101702.72167,0.373,6488.44875,0.426,3320.92758,0.401,6578.32571,0.864,8524.16715,0.350,98237.06175,0.427,3515.64189,0,0,0.377,6750.81069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G14","G14.raw","1/11/2021 1:46:27 AM","215","","YS0500303","","Yuning",0.283,50914.71811,0.329,67372.14280,0.346,78344.61458,0.372,4093.97239,0,0,0.426,3076.35999,0.486,4797.37733,0.350,66229.54231,0,0,0.559,6035.37891,0.377,3432.60994,0,0,0,0,0.852,4199.60970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H14","H14.raw","1/11/2021 1:48:15 AM","216","","YS0500303","","Yuning",0.283,81624.83464,0.328,20812.84158,0.346,76727.48234,0.388,117505.55456,0,0,0.488,13200.64283,0,0,0.350,81285.41853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I14","I14.raw","1/11/2021 1:50:03 AM","217","","YS0500303","","Yuning",0.283,37603.24085,0.300,8247.65355,0.348,41470.34531,0.381,17987.80519,0,0,0.425,6840.80386,0.440,3056.85173,0.350,47246.29873,0,0,0.556,6167.12233,0,0,0.490,9599.48109,0.493,42035.31152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J14","J14.raw","1/11/2021 1:51:51 AM","218","","YS0500303","","Yuning",0.285,393218.20208,0.329,44722.19259,0.348,142888.22513,0.382,45453.02084,0.423,53066.45479,0.442,20892.63271,0.561,19528.84063,0.350,94431.75190,0.425,51593.86755,0,0,0,0,0.485,37979.22955,0.496,7495.09515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14","K14.raw","1/11/2021 1:53:38 AM","219","","YS0500303","","Yuning",0.283,59846.37248,0.329,106377.08108,0.346,71701.65264,0.373,6703.55837,0.425,7256.20583,0.400,4755.19873,0.486,3646.38106,0.350,77777.50671,0.427,13277.69148,0.867,3330.73208,0.377,7199.79241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L14","L14.raw","1/11/2021 1:55:27 AM","220","","YS0500303","","Yuning",0.282,41865.29407,0.329,49544.51047,0.347,71868.12137,0.372,4809.78228,0,0,0.426,5297.00624,0.484,4331.94054,0.350,65683.78622,0,0,0.513,14979.47742,0.377,4552.62262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M14","M14.raw","1/11/2021 1:57:13 AM","221","","YS0500303","","Yuning",0.282,42416.17455,0.329,26628.50773,0.349,83065.19365,0.489,4854.03007,0,0,0.524,3706.41409,0,0,0.350,70438.15705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N14","N14.raw","1/11/2021 1:59:01 AM","222","","YS0500303","","Yuning",0.283,64384.12931,0.331,214311.31068,0.349,186444.96738,0.398,108638.93831,0,0,0.427,11981.80628,0.545,31972.51664,0.352,176496.13549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,11241.62450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O14","O14.raw","1/11/2021 2:00:47 AM","223","","YS0500303","","Yuning",0.283,87815.80805,0.329,188013.89839,0.347,160339.20470,0.374,16369.13337,0.425,15064.17929,0.484,7376.01139,0,0,0.350,140832.89311,0.425,16755.01067,0,0,0.377,16764.89406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P14","P14.raw","1/11/2021 2:02:34 AM","224","","YS0500303","","Yuning",0.282,65301.00104,0.328,47758.52853,0.346,94738.07420,0.534,5235.18423,0.422,167151.64651,0.560,5006.80676,0,0,0.350,133114.77220,0.427,306492.61960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A15","A15.raw","1/11/2021 2:04:21 AM","225","","YS0500303","","Yuning",0.282,160819.71020,0.373,23853.39076,0.346,121674.56067,0.487,24119.91901,0.423,314020.34833,0.515,13062.94813,0.556,12216.56824,0.350,169189.84861,0.425,516336.57427,0.613,19329.67532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B15","B15.raw","1/11/2021 2:06:08 AM","226","","YS0500303","","Yuning",0.284,71908.80710,0.376,5393.28436,0.347,92928.78578,0.490,14345.10832,0.423,191187.40205,0.517,12415.33854,0.540,5666.52107,0.350,141994.80532,0.427,367931.32251,0.604,10106.11793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C15","C15.raw","1/11/2021 2:07:56 AM","227","","YS0500303","","Yuning",0.284,74340.17367,0.328,19879.99191,0.347,116681.07669,0.521,5326.11898,0.423,249084.11754,0.604,6110.39046,0.625,5226.76539,0.350,166279.86115,0.427,532740.21238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D15","D15.raw","1/11/2021 2:09:43 AM","228","","YS0500303","","Yuning",0.282,88527.74731,0.375,13119.84108,0.347,130433.13835,0.489,6872.68546,0.423,323342.42691,0.511,14415.44149,0,0,0.350,187226.48843,0.427,602349.39150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E15","E15.raw","1/11/2021 2:11:31 AM","229","","YS0500303","","Yuning",0.284,73747.15594,0.373,7915.82965,0.347,97959.56083,0.400,69007.93702,0.422,176090.89439,0.488,6892.81214,0.516,5929.69858,0.350,144510.31244,0.427,365066.12581,0.556,6292.38958,0,0,0,0,0,0,0.603,6718.02028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F15","F15.raw","1/11/2021 2:13:19 AM","230","","YS0500303","","Yuning",0.283,59341.91533,0.488,5702.45948,0.347,61126.65091,0.520,7703.59791,0.422,116468.78775,0.556,9021.27950,0.847,3703.43813,0.350,82219.19022,0.427,280088.16438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G15","G15.raw","1/11/2021 2:15:06 AM","231","","YS0500303","","Yuning",0.284,60216.86262,0.487,5545.90747,0.347,76116.81804,0.864,6138.91082,0.423,160702.54529,0,0,0,0,0.350,98675.80924,0.427,351580.68076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H15","H15.raw","1/11/2021 2:16:54 AM","232","","YS0500303","","Yuning",0.283,78321.61733,0.330,5166.79287,0.348,79508.83578,0.368,7629.07953,0.423,128560.67022,0.488,5757.06169,0.674,4122.30895,0.350,82808.26466,0.427,266435.28528,0.864,7358.33799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I15","I15.raw","1/11/2021 2:18:42 AM","233","","YS0500303","","Yuning",0.282,39048.41869,0.528,7767.26417,0.349,35421.47536,0.561,4293.95939,0.424,55829.24434,0.675,3483.22120,0,0,0.350,41487.82542,0.427,118189.52145,0,0,0,0,0.491,7711.78139,0.496,32230.52848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J15","J15.raw","1/11/2021 2:20:30 AM","234","","YS0500303","","Yuning",0.282,54584.88734,0.368,25780.07895,0.348,73849.84044,0.471,4677.81322,0.423,58617.52687,0.489,4062.36802,0.517,5748.54026,0.350,67478.53515,0.425,124669.61551,0.554,8796.50938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K15","K15.raw","1/11/2021 2:22:17 AM","235","","YS0500303","","Yuning",0.284,66283.97013,0.493,6940.96491,0.347,47030.05920,0.512,3688.15942,0.424,104213.21679,0.561,3926.60260,0.864,6392.89772,0.352,62625.62876,0.427,240904.38382,0.898,5330.89145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L15","L15.raw","1/11/2021 2:24:04 AM","236","","YS0500303","","Yuning",0.283,55234.52335,0.491,8864.68504,0.349,62286.57745,0.521,3645.02767,0.425,87837.52486,0.546,5125.13697,0.561,13510.37594,0.352,89682.93684,0.429,196964.44723,0.590,9764.88916,0,0,0,0,0,0,0.659,11115.27317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,3389.31308,0,0
"M15","M15.raw","1/11/2021 2:25:51 AM","237","","YS0500303","","Yuning",0.282,57210.97009,0.367,10959.12481,0.346,72270.95109,0.394,5799.46108,0.421,13981.60049,0.414,8997.92443,0.468,112020.17024,0.350,101808.12657,0.425,21638.30566,0.497,12303.09273,0,0,0,0,0,0,0.515,13665.98093,0.860,7938.61743,0.906,3749.31803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N15","N15.raw","1/11/2021 2:27:38 AM","238","","YS0500303","","Yuning",0.283,54862.57281,0.376,3562.72519,0.347,53405.79806,0.489,4520.27234,0.422,119788.47990,0.518,3629.16546,0.544,21449.03944,0.350,80920.43691,0.425,257965.35252,0.665,3952.29580,0,0,0,0,0,0,0.736,16203.25163,0.856,7711.60749,0,0,0,0,0.664,5196.03214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O15","O15.raw","1/11/2021 2:29:25 AM","239","","YS0500303","","Yuning",0.284,81727.36026,0.329,38255.63297,0.348,91658.15497,0.371,27697.54720,0.424,135684.76134,0.473,8554.38427,0.866,7359.06048,0.352,132049.21492,0.427,281128.86093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P15","P15.raw","1/11/2021 2:31:12 AM","240","","YS0500303","","Yuning",0.282,43281.80748,0.541,11725.93860,0.347,46848.27134,0.842,4149.63263,0.422,84146.77398,0,0,0,0,0.350,63787.24229,0.425,187392.58625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A16","A16.raw","1/11/2021 2:32:59 AM","241","","YS0500303","","Yuning",0.282,103153.24647,0.328,113665.30442,0.346,179012.23093,0.378,21716.05482,0.424,186093.39765,0.458,49716.34924,0.483,9341.22390,0.350,159488.75158,0.427,222979.01808,0.553,9355.89024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B16","B16.raw","1/11/2021 2:34:47 AM","242","","YS0500303","","Yuning",0.282,72877.04925,0.329,34645.95561,0.346,99871.45239,0.381,9402.23330,0.423,171690.38138,0.459,34755.10029,0.487,5906.85829,0.350,146155.67021,0.425,286009.26383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C16","C16.raw","1/11/2021 2:36:35 AM","243","","YS0500303","","Yuning",0.282,97168.57287,0.300,9978.41123,0.346,156305.96371,0.328,261522.07363,0.423,19171.02887,0.372,12015.78590,0.458,49749.86895,0.350,172650.58648,0.425,17571.43826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,12833.85481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D16","D16.raw","1/11/2021 2:38:23 AM","244","","YS0500303","","Yuning",0.283,87691.60590,0.329,89677.83016,0.347,143392.85211,0.378,25573.16125,0.424,214806.12168,0.458,45587.50265,0,0,0.350,172413.77618,0.427,255447.05192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E16","E16.raw","1/11/2021 2:40:10 AM","245","","YS0500303","","Yuning",0.282,66472.07694,0.310,15270.57268,0.350,185373.18556,0.328,25759.17909,0.423,76732.81079,0.374,25500.56244,0.399,59436.70192,0.350,163563.40132,0.427,103923.51322,0.458,51782.27399,0,0,0,0,0,0,0.866,9124.99509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F16","F16.raw","1/11/2021 2:41:58 AM","246","","YS0500303","","Yuning",0.282,79477.68029,0.329,77767.47499,0.346,116283.26513,0.379,35889.08736,0.423,143859.10959,0.458,35141.14754,0.490,6040.03889,0.350,137543.67461,0.425,183198.96250,0.556,6736.33206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G16","G16.raw","1/11/2021 2:43:45 AM","247","","YS0500303","","Yuning",0.282,70100.32072,0.328,11250.03831,0.346,67687.34897,0.380,33798.82740,0.422,141970.53796,0.458,20795.97867,0.555,11696.60966,0.350,94518.11401,0.425,212354.91168,0.859,4045.05514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H16","H16.raw","1/11/2021 2:45:33 AM","248","","YS0500303","","Yuning",0.282,126831.18538,0.328,18666.08062,0.347,98641.79182,0.386,56508.76702,0.423,80335.25598,0.458,26536.56102,0.490,87163.16476,0.350,129207.42160,0.425,101443.18675,0.555,5838.55746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I16","I16.raw","1/11/2021 2:47:21 AM","249","","YS0500303","","Yuning",0.283,61363.40486,0.301,10910.07658,0.349,134688.47675,0.379,11549.71609,0.423,15511.08329,0.459,23631.30598,0.545,17504.60071,0.350,93834.14311,0.425,6176.81483,0.866,4450.10162,0,0,0.491,36314.61160,0.493,142750.05645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J16","J16.raw","1/11/2021 2:49:08 AM","250","","YS0500303","","Yuning",0.283,47560.77791,0.328,37635.41918,0.347,81983.90428,0.457,21555.97985,0.424,75088.86450,0.485,4115.80593,0.552,9691.88913,0.350,88296.15923,0.427,121935.56710,0.697,3045.10078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K16","K16.raw","1/11/2021 2:50:55 AM","251","","YS0500303","","Yuning",0.284,87166.75778,0.329,35540.24545,0.346,93079.57431,0.379,29744.20770,0.423,144297.95833,0.458,23385.74892,0.555,11061.36654,0.350,114810.99737,0.427,194999.27614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L16","L16.raw","1/11/2021 2:52:43 AM","252","","YS0500303","","Yuning",0.285,46360.17409,0.331,25402.37185,0.349,61652.07776,0.460,17086.38241,0.426,73788.38966,0.486,3958.69182,0.516,6403.31832,0.352,82950.03336,0.427,126217.90960,0.558,6190.71231,0,0,0,0,0,0,0.592,8227.96775,0.867,9493.57804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M16","M16.raw","1/11/2021 2:54:30 AM","253","","YS0500303","","Yuning",0.283,60157.47979,0.329,20541.70857,0.348,115997.54389,0.460,31542.84834,0.424,24431.54550,0.871,6367.45488,0,0,0.350,108522.69853,0.427,25471.06517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N16","N16.raw","1/11/2021 2:56:17 AM","254","","YS0500303","","Yuning",0.283,72957.77351,0.329,52577.91168,0.347,104613.39119,0.378,11111.15196,0.424,172700.47603,0.459,33661.50117,0.486,6647.48005,0.350,133476.95891,0.427,232345.73784,0.544,44331.55868,0,0,0,0,0,0,0.736,20686.42769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O16","O16.raw","1/11/2021 2:58:04 AM","255","","YS0500303","","Yuning",0.284,82095.81139,0.330,131608.19113,0.348,109449.37464,0.377,27671.60576,0.424,60353.24601,0.462,34391.93836,0,0,0.352,114909.65950,0.427,76609.95478,0,0,0.377,12361.64428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P16","P16.raw","1/11/2021 2:59:51 AM","256","","YS0500303","","Yuning",0.282,43741.80127,0.329,3922.78122,0.348,46894.31719,0.460,12927.50949,0.423,68164.35977,0.566,5914.96052,0,0,0.350,54494.28234,0.427,132747.70545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A17","A17.raw","1/11/2021 3:01:38 AM","257","","YS0500303","","Yuning",0.283,77443.10818,0.329,183757.45110,0.348,231726.65573,0.374,14826.46898,0.426,17792.30518,0.458,49805.23665,0.485,7711.62216,0.350,150729.36475,0.425,12617.72405,0,0,0.377,12824.55379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B17","B17.raw","1/11/2021 3:03:26 AM","258","","YS0500303","","Yuning",0.283,74652.78848,0.329,264867.56922,0.347,217790.05918,0.373,7668.20190,0.426,16073.47367,0.458,55146.50864,0.485,8349.64080,0.350,172053.12476,0.427,13958.52680,0.526,7750.45060,0.377,10726.02789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
